booking_id,flight_id,customer_id,seat_class,ticket_price,booking_channel,payment_method,baggage_fee,refund_amount
496,1380,705,Business,2500.0,Travel Agent,UPI,799,0.0
497,420,222,economy,6200.0,App,NetBanking,799,0.0
498,809,746,economy,4500.0,Website,UPI,0,
499,1078,478,Economy,-1000.0,Website,Card,499,0.0
500,1293,696,economy,8000.0,App,Card,NA,500.0
501,463,41,ECONOMY ,2500.0,Website,UPI,NA,500.0
502,798,98,ECONOMY ,-1000.0,web site,UPI,0,0.0
503,428,28,Economy,-1000.0,Website,NetBanking,NA,0.0
504,1126,131,Economy,4500.0,web site,NetBanking,NA,
505,541,747,Business,-1000.0,Website,,0,0.0
506,803,377,Business,4500.0,Website,UPI,799,0.0
507,1656,127,Business,2500.0,Travel Agent,Card,499,
508,1086,489,Business,2500.0,App,,499,0.0
509,1670,741,economy,4500.0,App,UPI,499,
510,564,344,Business,8000.0,Website,UPI,799,0.0
511,1425,764,Business,4500.0,web site,UPI,799,0.0
512,1594,346,economy,8000.0,web site,,NA,0.0
513,1064,711,Economy,2500.0,App,,0,0.0
514,396,57,economy,6200.0,web site,,0,0.0
515,792,158,ECONOMY ,2500.0,Travel Agent,Card,0,0.0
516,1573,224,Business,6200.0,Travel Agent,UPI,NA,0.0
517,894,586,Economy,8000.0,web site,,499,0.0
518,1075,271,Business,,Website,UPI,499,500.0
519,1136,6,ECONOMY ,4500.0,Travel Agent,NetBanking,499,
520,1768,684,economy,8000.0,Website,Card,499,500.0
521,1259,742,Economy,2500.0,Website,NetBanking,NA,0.0
522,1241,49,Business,-1000.0,Website,NetBanking,799,0.0
523,33,732,ECONOMY ,6200.0,App,,NA,
524,1781,800,Business,-1000.0,web site,UPI,799,0.0
525,1097,375,ECONOMY ,,App,Card,799,0.0
526,603,22,Business,-1000.0,App,Card,499,0.0
527,379,800,economy,6200.0,App,,NA,0.0
528,836,638,Economy,-1000.0,web site,Card,NA,0.0
529,937,783,ECONOMY ,2500.0,web site,Card,499,500.0
530,1151,742,economy,-1000.0,App,NetBanking,799,0.0
531,1066,142,Economy,6200.0,Website,NetBanking,NA,0.0
532,292,712,ECONOMY ,6200.0,Website,Card,NA,500.0
533,1116,693,economy,8000.0,Travel Agent,UPI,NA,
534,706,417,Economy,4500.0,Website,,NA,0.0
535,1377,703,economy,4500.0,Travel Agent,NetBanking,0,500.0
536,1728,197,Business,8000.0,App,Card,799,500.0
537,1283,42,Economy,4500.0,web site,Card,0,0.0
538,1368,527,ECONOMY ,-1000.0,web site,,0,0.0
539,240,782,ECONOMY ,-1000.0,App,UPI,0,0.0
540,1668,627,Business,2500.0,Website,UPI,NA,0.0
541,1254,664,Business,2500.0,Travel Agent,UPI,799,0.0
542,929,418,economy,,App,,NA,0.0
543,104,748,Business,4500.0,Travel Agent,NetBanking,0,
544,903,454,Business,8000.0,App,UPI,NA,0.0
545,1487,413,ECONOMY ,,App,Card,799,0.0
546,1138,95,ECONOMY ,,web site,,0,0.0
547,1158,717,Economy,6200.0,Website,,799,0.0
548,400,204,economy,8000.0,App,UPI,499,500.0
549,733,733,economy,4500.0,Travel Agent,,0,
550,1116,82,ECONOMY ,2500.0,App,Card,0,0.0
551,1235,168,Economy,8000.0,Website,Card,NA,0.0
552,1690,526,Business,4500.0,web site,,799,
553,249,195,economy,8000.0,Website,NetBanking,799,500.0
554,1214,51,economy,-1000.0,Travel Agent,UPI,499,
555,603,523,Economy,2500.0,web site,NetBanking,799,0.0
556,485,463,economy,,Travel Agent,UPI,NA,
557,1095,111,economy,8000.0,web site,Card,499,0.0
558,29,166,Economy,8000.0,App,UPI,499,500.0
559,1064,430,economy,-1000.0,Travel Agent,,NA,0.0
560,1553,437,economy,-1000.0,App,UPI,499,500.0
561,837,30,Business,4500.0,web site,UPI,NA,
562,825,698,Economy,8000.0,web site,UPI,NA,
563,484,415,economy,2500.0,Travel Agent,UPI,NA,0.0
564,173,675,economy,4500.0,App,NetBanking,799,0.0
565,177,403,Business,2500.0,Travel Agent,,0,500.0
566,830,584,economy,,Website,Card,0,0.0
567,671,582,ECONOMY ,8000.0,Website,NetBanking,499,
568,1277,624,Business,-1000.0,Website,Card,499,0.0
569,1743,339,Economy,-1000.0,App,,799,500.0
570,1328,134,Business,-1000.0,Travel Agent,UPI,0,500.0
571,711,463,ECONOMY ,2500.0,web site,UPI,799,0.0
572,482,558,ECONOMY ,8000.0,web site,,499,0.0
573,54,631,ECONOMY ,6200.0,web site,UPI,0,
574,1014,626,ECONOMY ,8000.0,App,,NA,0.0
575,1715,133,Business,-1000.0,App,,0,500.0
576,1396,537,Economy,8000.0,App,Card,799,0.0
577,1425,276,Economy,,Travel Agent,,NA,500.0
578,1405,468,Economy,2500.0,Website,Card,799,0.0
579,1595,765,Business,6200.0,Travel Agent,NetBanking,499,
580,944,608,ECONOMY ,4500.0,App,NetBanking,799,0.0
581,1308,253,economy,,Travel Agent,,499,0.0
582,1119,587,Economy,6200.0,web site,Card,799,0.0
583,1402,697,Business,4500.0,Travel Agent,,499,500.0
584,797,172,economy,8000.0,App,Card,799,500.0
585,210,229,Economy,-1000.0,web site,NetBanking,799,0.0
586,1323,502,Business,8000.0,Travel Agent,UPI,799,
587,1584,697,Business,6200.0,App,UPI,499,500.0
588,1287,639,Economy,,Website,UPI,NA,
589,338,49,economy,-1000.0,Travel Agent,Card,799,0.0
590,177,373,economy,8000.0,Travel Agent,UPI,799,500.0
591,930,111,Business,6200.0,App,UPI,499,0.0
592,750,635,economy,8000.0,web site,UPI,499,
593,917,325,Economy,2500.0,Travel Agent,Card,0,500.0
594,1577,90,Economy,6200.0,App,,NA,0.0
595,1426,606,ECONOMY ,-1000.0,Website,Card,NA,0.0
596,557,370,economy,4500.0,Travel Agent,,499,0.0
597,678,571,ECONOMY ,8000.0,Website,NetBanking,NA,
598,1104,453,Business,6200.0,App,Card,NA,500.0
599,1045,346,Business,-1000.0,Travel Agent,,799,500.0
600,1614,730,Business,4500.0,App,NetBanking,0,0.0
601,1664,710,ECONOMY ,6200.0,Website,Card,0,0.0
602,88,160,Business,6200.0,App,Card,0,0.0
603,269,659,Economy,6200.0,Travel Agent,UPI,499,0.0
604,664,349,ECONOMY ,2500.0,App,,499,0.0
605,582,311,Business,-1000.0,web site,,NA,0.0
606,1024,707,economy,8000.0,web site,,799,
607,307,765,Economy,4500.0,Travel Agent,Card,799,500.0
608,429,72,economy,4500.0,Website,Card,499,0.0
609,259,205,economy,,Website,NetBanking,0,0.0
610,773,757,Economy,2500.0,App,,799,
611,328,209,ECONOMY ,6200.0,Website,Card,NA,
612,1063,724,Economy,,web site,Card,499,500.0
613,984,476,Business,6200.0,Travel Agent,NetBanking,NA,0.0
614,777,159,Economy,6200.0,App,UPI,NA,
615,1347,568,economy,,Website,,0,0.0
616,1472,451,Economy,,web site,Card,0,
617,1408,221,economy,8000.0,App,Card,0,500.0
618,373,177,economy,-1000.0,App,,499,0.0
619,1501,438,Business,,Website,NetBanking,499,0.0
620,485,171,Business,,Travel Agent,Card,499,500.0
621,1139,316,Business,8000.0,Website,,NA,
622,449,166,ECONOMY ,6200.0,App,UPI,799,500.0
623,1773,260,ECONOMY ,-1000.0,Website,Card,NA,
624,6,192,economy,8000.0,Website,Card,0,500.0
625,505,683,ECONOMY ,-1000.0,web site,UPI,499,
626,1450,335,economy,-1000.0,App,Card,499,0.0
627,1664,692,Economy,4500.0,Travel Agent,,0,0.0
628,355,39,Economy,6200.0,web site,,NA,500.0
629,1401,216,Business,,Travel Agent,Card,499,
630,125,769,Economy,4500.0,Website,NetBanking,799,0.0
631,795,661,Economy,-1000.0,Travel Agent,UPI,NA,0.0
632,711,167,economy,,Website,UPI,499,0.0
633,1596,748,Business,,Website,UPI,799,0.0
634,979,284,economy,2500.0,App,UPI,NA,
635,170,216,ECONOMY ,2500.0,Website,Card,NA,0.0
636,1297,155,economy,2500.0,App,Card,0,
637,840,478,economy,2500.0,Website,UPI,0,0.0
638,784,413,Economy,4500.0,App,UPI,0,0.0
639,915,140,Business,,web site,Card,499,0.0
640,76,301,economy,8000.0,web site,NetBanking,499,0.0
641,1353,184,ECONOMY ,,Travel Agent,UPI,499,500.0
642,361,103,Economy,6200.0,Website,,499,500.0
643,1761,9,Business,4500.0,App,NetBanking,NA,0.0
644,36,606,economy,,Travel Agent,NetBanking,NA,0.0
645,1660,760,Economy,4500.0,Travel Agent,Card,NA,0.0
646,1590,100,economy,8000.0,Website,Card,799,0.0
647,869,368,Business,-1000.0,Travel Agent,,799,0.0
648,435,28,Business,2500.0,App,UPI,499,
649,111,433,Economy,6200.0,App,,499,
650,570,62,economy,-1000.0,Website,,0,
651,873,605,Economy,8000.0,App,Card,499,500.0
652,1088,666,Economy,6200.0,Travel Agent,NetBanking,499,0.0
653,455,719,Business,2500.0,App,UPI,0,0.0
654,1262,372,ECONOMY ,8000.0,web site,NetBanking,NA,500.0
655,1276,67,Business,8000.0,Travel Agent,NetBanking,799,
656,1728,177,economy,6200.0,web site,UPI,499,500.0
657,946,445,Economy,2500.0,Website,UPI,0,0.0
658,80,213,Economy,,web site,Card,0,
659,817,283,Economy,8000.0,App,,0,0.0
660,1059,100,Business,8000.0,Website,Card,0,0.0
661,702,722,Economy,8000.0,Website,Card,0,
662,928,105,economy,2500.0,web site,Card,799,0.0
663,98,295,Business,-1000.0,Travel Agent,,799,0.0
664,1641,411,economy,2500.0,App,UPI,0,
665,373,358,Business,8000.0,web site,,799,
666,61,210,Economy,-1000.0,Website,NetBanking,499,0.0
667,1244,413,economy,8000.0,Travel Agent,,NA,
668,1686,153,Economy,6200.0,Website,Card,499,
669,39,33,Economy,6200.0,web site,,NA,0.0
670,637,339,Economy,2500.0,Website,UPI,NA,
671,1366,479,Economy,6200.0,Website,UPI,799,0.0
672,1114,787,Economy,,Travel Agent,UPI,799,0.0
673,1368,725,Economy,6200.0,App,UPI,799,0.0
674,1655,604,Business,,web site,,NA,0.0
675,1328,67,economy,8000.0,web site,UPI,NA,
676,1235,570,Business,2500.0,web site,,0,0.0
677,443,497,Business,2500.0,web site,,799,0.0
678,478,179,Business,8000.0,App,Card,799,0.0
679,1251,457,Economy,2500.0,Travel Agent,Card,NA,0.0
680,54,220,ECONOMY ,2500.0,web site,Card,0,0.0
681,842,57,economy,,Website,NetBanking,0,0.0
682,482,379,ECONOMY ,4500.0,Website,UPI,NA,0.0
683,1497,551,Business,,Website,UPI,NA,500.0
684,623,548,economy,4500.0,Website,,799,0.0
685,1170,451,Business,8000.0,Website,Card,0,0.0
686,532,554,Economy,8000.0,web site,NetBanking,NA,0.0
687,1698,185,economy,8000.0,Website,NetBanking,NA,0.0
688,1566,664,Economy,4500.0,web site,NetBanking,499,
689,1147,517,economy,8000.0,web site,,0,500.0
690,89,603,Business,4500.0,Website,NetBanking,0,
691,231,364,ECONOMY ,2500.0,web site,Card,499,
692,582,691,economy,6200.0,web site,NetBanking,0,
693,1190,675,ECONOMY ,4500.0,Travel Agent,UPI,NA,500.0
694,1711,625,ECONOMY ,8000.0,App,NetBanking,NA,0.0
695,545,464,Business,4500.0,Website,,0,0.0
696,1149,347,Economy,8000.0,App,Card,799,0.0
697,1691,646,ECONOMY ,6200.0,App,UPI,499,500.0
698,1095,410,economy,-1000.0,Website,,499,500.0
699,810,492,economy,-1000.0,web site,UPI,NA,0.0
700,1277,65,Economy,6200.0,Website,Card,0,0.0
701,733,678,economy,4500.0,web site,UPI,499,0.0
702,974,737,ECONOMY ,2500.0,Travel Agent,Card,499,0.0
703,522,329,Economy,8000.0,Travel Agent,UPI,499,500.0
704,571,769,Business,8000.0,App,NetBanking,0,0.0
705,879,326,Economy,4500.0,Travel Agent,NetBanking,0,
706,824,65,ECONOMY ,,web site,UPI,499,500.0
707,1218,552,Economy,-1000.0,Website,,NA,0.0
708,199,279,Economy,8000.0,Travel Agent,,0,0.0
709,1720,335,economy,8000.0,web site,NetBanking,NA,0.0
710,1432,596,ECONOMY ,,web site,NetBanking,NA,500.0
711,1411,93,Business,6200.0,Travel Agent,NetBanking,0,0.0
712,255,629,economy,,App,UPI,NA,500.0
713,505,714,ECONOMY ,,Website,NetBanking,0,0.0
714,972,81,ECONOMY ,,Website,Card,NA,0.0
715,863,322,economy,8000.0,App,UPI,799,500.0
716,763,614,Economy,8000.0,web site,UPI,0,0.0
717,1217,672,Business,4500.0,Travel Agent,NetBanking,499,0.0
718,601,386,ECONOMY ,,Travel Agent,,NA,
719,841,52,Business,8000.0,Travel Agent,Card,0,500.0
720,645,434,Business,8000.0,web site,NetBanking,0,
721,1603,316,Business,4500.0,App,UPI,NA,0.0
722,497,379,Business,8000.0,web site,Card,499,
723,690,718,Business,2500.0,Website,,799,500.0
724,469,55,Economy,,web site,Card,499,0.0
725,359,156,Business,4500.0,web site,,NA,
726,637,411,economy,6200.0,Website,,0,0.0
727,162,182,Business,,Website,UPI,799,500.0
728,1093,530,ECONOMY ,2500.0,Website,UPI,0,
729,1206,529,ECONOMY ,8000.0,web site,Card,499,0.0
730,355,592,Business,8000.0,Website,NetBanking,NA,0.0
731,1472,419,Business,4500.0,web site,UPI,499,0.0
732,338,55,economy,-1000.0,Travel Agent,Card,NA,500.0
733,467,441,Business,,web site,UPI,NA,500.0
734,1678,651,economy,6200.0,Travel Agent,Card,799,0.0
735,253,688,economy,-1000.0,Travel Agent,NetBanking,799,500.0
736,97,33,ECONOMY ,6200.0,Travel Agent,NetBanking,799,
737,694,758,economy,4500.0,Website,UPI,499,0.0
738,316,731,ECONOMY ,6200.0,web site,UPI,NA,
739,1585,408,economy,4500.0,Travel Agent,Card,NA,0.0
740,63,197,ECONOMY ,,App,UPI,NA,500.0
741,1463,13,Economy,2500.0,web site,Card,0,500.0
742,674,732,economy,2500.0,web site,Card,799,0.0
743,547,640,economy,6200.0,App,NetBanking,0,0.0
744,1757,717,Economy,-1000.0,Website,,NA,
745,1035,294,Economy,8000.0,Travel Agent,Card,799,500.0
746,521,687,Business,6200.0,Travel Agent,,0,0.0
747,1679,548,Business,,Website,,499,
748,1443,566,Economy,2500.0,Travel Agent,Card,0,0.0
749,1100,468,Business,-1000.0,web site,,499,0.0
750,627,323,ECONOMY ,-1000.0,App,,0,500.0
751,1720,461,economy,6200.0,web site,Card,0,0.0
752,1766,747,ECONOMY ,,Travel Agent,Card,799,0.0
753,418,571,economy,-1000.0,web site,Card,499,0.0
754,1164,106,economy,2500.0,web site,UPI,NA,0.0
755,1161,216,economy,-1000.0,Website,Card,499,0.0
756,249,46,Economy,2500.0,App,Card,499,0.0
757,34,65,ECONOMY ,8000.0,web site,,0,0.0
758,62,521,ECONOMY ,,web site,UPI,0,0.0
759,1675,303,economy,6200.0,web site,UPI,799,0.0
760,1484,241,Business,6200.0,App,UPI,0,
761,566,432,economy,4500.0,Travel Agent,NetBanking,NA,500.0
762,1705,693,Economy,2500.0,Website,Card,0,
763,1711,770,ECONOMY ,4500.0,Website,NetBanking,799,500.0
764,1521,603,ECONOMY ,8000.0,Website,NetBanking,0,0.0
765,893,444,ECONOMY ,8000.0,Travel Agent,UPI,0,0.0
766,1326,403,Business,6200.0,Website,UPI,499,500.0
767,4,458,Business,2500.0,web site,NetBanking,NA,0.0
768,1071,630,Economy,6200.0,App,,NA,0.0
769,603,568,economy,8000.0,web site,Card,NA,
770,1608,16,economy,-1000.0,web site,UPI,NA,
771,1601,630,Economy,6200.0,Website,NetBanking,NA,0.0
772,744,465,Economy,-1000.0,web site,,0,0.0
773,260,23,Economy,4500.0,web site,NetBanking,NA,0.0
774,779,16,Business,2500.0,Website,NetBanking,499,0.0
775,1606,473,Business,6200.0,Travel Agent,UPI,NA,
776,936,298,Economy,,App,,799,
777,1234,190,Economy,2500.0,App,NetBanking,0,
778,283,447,Business,4500.0,App,Card,NA,500.0
779,1050,602,Economy,8000.0,Website,NetBanking,799,500.0
780,271,108,Business,,Travel Agent,NetBanking,NA,0.0
781,654,446,economy,2500.0,App,Card,799,
782,1701,1,Economy,,Website,UPI,NA,0.0
783,1443,351,ECONOMY ,6200.0,Website,,499,0.0
784,1695,140,Business,8000.0,App,Card,799,500.0
785,11,60,Economy,8000.0,App,Card,799,
786,493,93,economy,8000.0,Website,,799,0.0
787,987,68,Economy,6200.0,Website,UPI,0,500.0
788,3,626,economy,8000.0,Website,UPI,799,0.0
789,876,83,Economy,,Travel Agent,Card,NA,0.0
790,1682,584,economy,4500.0,Website,UPI,NA,0.0
791,1659,441,Business,,Website,UPI,NA,500.0
792,1435,670,Economy,-1000.0,Travel Agent,NetBanking,799,0.0
793,1661,662,economy,-1000.0,web site,,499,
794,706,135,Business,6200.0,web site,UPI,NA,0.0
795,1279,739,economy,8000.0,App,NetBanking,0,0.0
796,1579,743,Economy,2500.0,Travel Agent,NetBanking,0,0.0
797,721,794,ECONOMY ,4500.0,App,UPI,NA,500.0
798,437,746,Business,8000.0,Travel Agent,Card,799,0.0
799,862,543,Economy,8000.0,Travel Agent,,0,
800,918,199,economy,,Travel Agent,NetBanking,499,500.0
801,363,326,economy,8000.0,Travel Agent,,499,0.0
802,678,343,Economy,8000.0,web site,NetBanking,0,
803,738,460,Business,6200.0,Website,NetBanking,NA,0.0
804,422,579,economy,,Website,UPI,799,500.0
805,220,44,ECONOMY ,,Travel Agent,UPI,0,0.0
806,205,86,Economy,8000.0,web site,UPI,0,0.0
807,673,303,ECONOMY ,,web site,UPI,499,0.0
808,1299,25,ECONOMY ,,Travel Agent,Card,799,500.0
809,1431,86,economy,2500.0,Website,Card,499,
810,643,580,Business,2500.0,Website,Card,NA,0.0
811,162,328,Economy,6200.0,App,Card,799,500.0
812,902,649,Business,2500.0,web site,NetBanking,0,
813,205,784,ECONOMY ,,App,Card,NA,0.0
814,725,726,Business,,Website,Card,0,0.0
815,20,403,Business,,App,NetBanking,0,0.0
816,1414,593,Economy,2500.0,Travel Agent,NetBanking,499,0.0
817,1799,220,ECONOMY ,2500.0,Travel Agent,UPI,0,500.0
818,1284,629,Economy,4500.0,Travel Agent,Card,799,500.0
819,1557,769,economy,6200.0,Travel Agent,Card,0,500.0
820,795,73,Economy,2500.0,web site,,0,0.0
821,815,585,ECONOMY ,-1000.0,Website,UPI,NA,
822,978,270,Economy,,App,,799,0.0
823,1468,224,economy,-1000.0,Travel Agent,NetBanking,799,0.0
824,43,3,ECONOMY ,8000.0,web site,,499,500.0
825,672,9,economy,4500.0,Travel Agent,UPI,0,
826,436,389,Business,6200.0,App,,499,500.0
827,217,471,Business,4500.0,Website,Card,499,0.0
828,1617,227,Business,6200.0,Website,UPI,0,0.0
829,1171,41,ECONOMY ,,Website,NetBanking,499,0.0
830,1305,783,ECONOMY ,-1000.0,Travel Agent,Card,0,0.0
831,239,91,ECONOMY ,8000.0,web site,Card,499,0.0
832,577,695,Business,8000.0,Travel Agent,,799,0.0
833,180,176,ECONOMY ,6200.0,App,,0,0.0
834,1727,247,ECONOMY ,,App,UPI,499,
835,758,363,economy,2500.0,Travel Agent,,NA,0.0
836,1424,611,economy,2500.0,web site,UPI,0,500.0
837,1725,166,economy,,Website,Card,499,
838,1435,173,Economy,,App,UPI,799,0.0
839,1070,587,ECONOMY ,,Website,NetBanking,0,
840,218,792,Economy,-1000.0,web site,Card,799,500.0
841,1127,564,Economy,,Travel Agent,,NA,0.0
842,1442,708,Economy,8000.0,Website,UPI,799,0.0
843,981,548,economy,2500.0,web site,Card,NA,0.0
844,1646,522,Business,6200.0,Travel Agent,UPI,0,0.0
845,345,740,ECONOMY ,4500.0,Website,UPI,499,0.0
846,1260,302,economy,,App,Card,499,0.0
847,517,91,Business,6200.0,web site,NetBanking,499,0.0
848,1535,538,Economy,2500.0,web site,NetBanking,499,0.0
849,1379,130,Economy,4500.0,Website,Card,0,500.0
850,1464,713,economy,4500.0,App,Card,NA,
851,736,131,Economy,4500.0,Travel Agent,Card,0,0.0
852,1031,96,ECONOMY ,6200.0,Website,,799,
853,404,3,Economy,6200.0,App,,NA,
854,729,408,Economy,-1000.0,App,Card,0,0.0
855,1335,166,Economy,8000.0,Website,,799,
856,1772,623,Economy,4500.0,App,UPI,0,500.0
857,508,760,Business,2500.0,web site,,499,0.0
858,1163,84,economy,2500.0,web site,,0,0.0
859,752,416,Business,8000.0,web site,,0,
860,479,718,ECONOMY ,4500.0,Website,,799,500.0
861,124,311,Business,6200.0,Travel Agent,UPI,NA,
862,802,202,Business,-1000.0,App,Card,NA,500.0
863,18,310,ECONOMY ,4500.0,web site,Card,499,0.0
864,790,138,ECONOMY ,2500.0,Website,NetBanking,499,500.0
865,444,421,economy,,Travel Agent,NetBanking,799,0.0
866,208,696,Economy,-1000.0,web site,UPI,NA,0.0
867,1310,246,Business,,Website,,799,0.0
868,412,574,Business,4500.0,App,NetBanking,NA,0.0
869,749,683,Economy,6200.0,App,Card,499,500.0
870,415,36,economy,2500.0,Website,NetBanking,NA,
871,58,383,Business,6200.0,web site,,799,
872,678,465,ECONOMY ,-1000.0,Travel Agent,NetBanking,499,500.0
873,492,448,Business,-1000.0,web site,NetBanking,NA,
874,1492,609,ECONOMY ,2500.0,web site,Card,799,0.0
875,162,182,Business,6200.0,Travel Agent,UPI,0,500.0
876,1718,634,Business,-1000.0,Website,NetBanking,499,
877,1221,147,Business,6200.0,web site,,799,
878,373,116,economy,2500.0,web site,NetBanking,499,0.0
879,754,796,Economy,6200.0,App,,0,500.0
880,108,684,Business,,App,Card,499,
881,1673,120,Business,6200.0,Travel Agent,Card,0,
882,1161,423,economy,,web site,Card,0,0.0
883,62,547,Economy,8000.0,Travel Agent,Card,499,0.0
884,163,378,ECONOMY ,2500.0,Travel Agent,NetBanking,499,0.0
885,743,674,Business,,App,,NA,500.0
886,547,697,ECONOMY ,2500.0,Website,,499,0.0
887,1782,664,Economy,,web site,NetBanking,499,0.0
888,911,474,ECONOMY ,4500.0,web site,,799,
889,386,200,ECONOMY ,2500.0,Website,NetBanking,0,0.0
890,1564,645,Business,4500.0,web site,UPI,0,500.0
891,667,665,Economy,2500.0,Website,Card,NA,0.0
892,1494,132,Economy,6200.0,App,NetBanking,NA,0.0
893,246,436,Economy,-1000.0,Travel Agent,Card,0,0.0
894,1563,408,Economy,8000.0,App,UPI,499,0.0
895,406,388,Business,6200.0,App,,499,0.0
896,1231,661,economy,-1000.0,web site,Card,799,0.0
897,1473,383,Business,,App,Card,499,0.0
898,309,656,ECONOMY ,4500.0,App,Card,0,500.0
899,745,486,economy,6200.0,App,Card,499,
900,875,90,Business,2500.0,web site,,0,0.0
901,1129,471,Economy,-1000.0,App,,NA,0.0
902,1566,518,economy,4500.0,web site,UPI,0,0.0
903,1007,128,economy,8000.0,Website,NetBanking,499,0.0
904,1447,92,ECONOMY ,,web site,NetBanking,799,
905,980,206,Business,8000.0,Travel Agent,Card,499,0.0
906,444,708,economy,4500.0,App,UPI,0,500.0
907,520,158,Business,-1000.0,App,Card,499,500.0
908,830,59,ECONOMY ,4500.0,Travel Agent,Card,799,0.0
909,798,249,ECONOMY ,4500.0,Website,UPI,0,500.0
910,813,701,ECONOMY ,6200.0,Website,Card,0,
911,1371,323,economy,-1000.0,Travel Agent,UPI,799,0.0
912,28,676,Economy,4500.0,web site,Card,NA,0.0
913,1042,294,ECONOMY ,4500.0,web site,NetBanking,NA,0.0
914,643,749,Business,8000.0,Website,NetBanking,799,500.0
915,1165,75,economy,,Website,NetBanking,0,
916,1476,275,Economy,2500.0,Travel Agent,NetBanking,NA,500.0
917,35,584,Economy,-1000.0,web site,Card,799,
918,1121,509,Business,4500.0,Website,,0,0.0
919,38,260,economy,8000.0,App,UPI,0,
920,197,140,Economy,4500.0,Travel Agent,UPI,499,0.0
921,1540,734,ECONOMY ,-1000.0,web site,,NA,
922,75,580,ECONOMY ,4500.0,Website,Card,NA,
923,991,237,Economy,-1000.0,App,Card,NA,
924,1383,783,Economy,8000.0,Travel Agent,,NA,500.0
925,486,653,economy,,Travel Agent,Card,0,0.0
926,1291,789,ECONOMY ,6200.0,Travel Agent,Card,0,500.0
927,373,239,Economy,4500.0,Website,Card,0,0.0
928,721,25,Business,8000.0,web site,NetBanking,799,
929,1638,291,ECONOMY ,2500.0,Website,UPI,499,
930,1150,476,ECONOMY ,6200.0,Travel Agent,,NA,
931,610,587,ECONOMY ,-1000.0,web site,NetBanking,0,
932,1672,207,ECONOMY ,6200.0,web site,UPI,799,500.0
933,68,24,ECONOMY ,4500.0,Travel Agent,NetBanking,499,
934,408,39,ECONOMY ,6200.0,web site,Card,NA,
935,162,113,Business,4500.0,web site,Card,799,0.0
936,102,712,Business,-1000.0,web site,UPI,499,500.0
937,717,113,economy,-1000.0,App,,NA,0.0
938,874,307,economy,2500.0,Travel Agent,NetBanking,799,
939,715,289,ECONOMY ,,web site,Card,799,500.0
940,1544,269,Business,,App,NetBanking,799,0.0
941,1622,313,Economy,8000.0,App,Card,799,500.0
942,1185,462,Business,4500.0,Travel Agent,,799,0.0
943,1077,778,economy,4500.0,App,UPI,799,
944,263,620,ECONOMY ,,App,NetBanking,0,0.0
945,323,107,Economy,-1000.0,web site,Card,0,0.0
946,236,491,Economy,8000.0,Travel Agent,NetBanking,799,0.0
